StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:31:57.621135	1765855917.621135;2025-12-16	03:31:58.621318	1765855918.621318;00:00:01;00:01:18;1000;977;976.666;0;0;977;76303;76303;5;975;76298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;76302;0;0;0;0;0;0;0;0;;76183;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:31:58.621393	1765855918.621393;2025-12-16	03:31:59.622966	1765855919.622966;00:00:01;00:01:19;1000;973.027;976.62;0;0;974;77277;77277;2;977;77275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;77277;0;0;0;0;0;0;0;0;;77160;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:31:59.623075	1765855919.623075;2025-12-16	03:32:00.625109	1765855920.625109;00:00:01;00:01:20;1000;978.044;976.638;0;0;980;78257;78257;3;979;78254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;78257;0;0;0;0;0;0;0;0;;78139;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:00.625296	1765855920.625296;2025-12-16	03:32:01.625396	1765855921.625396;00:00:01;00:01:21;1000;978;976.642;0;0;978;79235;79235;6;975;79229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;79235;0;0;0;0;0;0;0;0;;79114;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:01.625465	1765855921.625465;2025-12-16	03:32:02.627425	1765855922.627425;00:00:01;00:01:22;1000;970.03;976.55;0;0;971;80206;80206;4;973;80202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;80206;0;0;0;0;0;0;0;0;;80087;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:02.627499	1765855922.627499;2025-12-16	03:32:03.630260	1765855923.630260;00:00:01;00:01:23;1000;971.058;976.472;0;0;973;81179;81179;3;974;81176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;81179;0;0;0;0;0;0;0;0;;81061;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:03.630340	1765855923.630340;2025-12-16	03:32:04.632237	1765855924.632237;00:00:01;00:01:24;1000;984.016;976.55;0;0;985;82164;82164;3;985;82161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;82164;0;0;0;0;0;0;0;0;;82046;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:04.632330	1765855924.632330;2025-12-16	03:32:05.633414	1765855925.633414;00:00:01;00:01:25;1000;985.015;976.65;0;0;986;83150;83150;5;984;83145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;83150;0;0;0;0;0;0;0;0;;83030;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:05.633496	1765855925.633496;2025-12-16	03:32:06.636049	1765855926.636049;00:00:01;00:01:26;1000;980.04;976.689;0;0;982;84132;84132;3;984;84129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;84132;0;0;0;0;0;0;0;0;;84014;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:06.636169	1765855926.636169;2025-12-16	03:32:07.637411	1765855927.637411;00:00:01;00:01:27;1000;973.027;976.636;0;0;974;85106;85106;4;973;85102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;85106;0;0;0;0;0;0;0;0;;84987;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:07.637488	1765855927.637488;2025-12-16	03:32:08.639243	1765855928.639243;00:00:01;00:01:28;1000;967.033;976.516;0;0;968;86074;86074;2;970;86072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;86074;0;0;0;0;0;0;0;0;;85957;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:08.639358	1765855928.639358;2025-12-16	03:32:09.641179	1765855929.641179;00:00:01;00:01:29;1000;984.016;976.6;0;0;985;87059;87059;3;984;87056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;87059;0;0;0;0;0;0;0;0;;86941;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:09.641303	1765855929.641303;2025-12-16	03:32:10.641370	1765855930.641370;00:00:01;00:01:30;1000;970;976.516;0;0;970;88029;88029;4;969;88025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;88029;0;0;0;0;0;0;0;0;;87910;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:10.641442	1765855930.641442;2025-12-16	03:32:11.642345	1765855931.642345;00:00:01;00:01:31;1000;981;976.554;0;0;981;89010;89010;4;981;89006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;89010;0;0;0;0;0;0;0;0;;88891;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:11.642416	1765855931.642416;2025-12-16	03:32:12.644863	1765855932.644863;00:00:01;00:01:32;1000;974.052;976.527;0;0;976;89986;89986;3;977;89983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;89986;0;0;0;0;0;0;0;0;;89868;115;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:12.644973	1765855932.644973;2025-12-16	03:32:13.646958	1765855933.646958;00:00:01;00:01:33;1000;973.027;976.479;0;0;974;90960;90960;2;975;90958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;90960;0;0;0;0;0;0;0;0;;90842;116;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:13.647062	1765855933.647062;2025-12-16	03:32:14.647340	1765855934.647340;00:00:01;00:01:34;1000;973;976.432;0;0;973;91933;91933;5;970;91928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;91932;0;0;0;0;0;0;0;0;;91794;134;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:14.647420	1765855934.647420;2025-12-16	03:32:15.648352	1765855935.648352;00:00:01;00:01:35;1000;981;976.469;0;0;981;92914;92914;2;984;92912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;92914;0;0;0;0;0;0;0;0;;92778;134;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:15.648431	1765855935.648431;2025-12-16	03:32:16.650152	1765855936.650152;00:00:01;00:01:36;1000;976.024;976.465;0;0;977;93891;93891;3;976;93888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;93891;0;0;0;0;0;0;0;0;;93754;134;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:16.650264	1765855936.650264;2025-12-16	03:32:17.650344	1765855937.650344;00:00:01;00:01:37;1000;983;976.522;0;0;983;94874;94874;3;983;94871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;94874;0;0;0;0;0;0;0;0;;94737;134;0;0;0;0;0;0;
2025-12-16	03:30:40.495186	1765855840.495186;2025-12-16	03:32:17.650466	1765855937.650466;2025-12-16	03:32:18.652094	1765855938.652094;00:00:01;00:01:38;1000;975.025;976.507;0;0;976;95850;95850;2;977;95848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;;95850;0;0;0;0;0;0;0;0;;95714;134;0;0;0;0;0;0;
